ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,PURCHASE COUNTRY,COLLECTION_DATE,INVESTIGATION TYPE
6483,Food-Spice,Complete Seasoning Powder,Lead,0.71,ppm,UNKNOWN OR NOT STATED,ECUADOR,UNITED STATES,11/17/2022 12:00:00 AM,C
6484,Dietary Supplement/Medications/Remedy,Rhinodina,Lead,0.88,ppm,Roddome Pharmaceuticals S.A.,ECUADOR,ECUADOR,11/17/2022 12:00:00 AM,C
6485,Dietary Supplement/Medications/Remedy,Fluzetrin,Lead,0.47,ppm,Laboratorios Chalver de Colombia S.A,COLOMBIA,UNKNOWN OR NOT STATED,11/17/2022 12:00:00 AM,C
6486,Dietary Supplement/Medications/Remedy,Cordial Monell,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/22/2022 12:00:00 AM,C
6487,Cosmetics,Surma,Lead,220000,ppm,Home made,PAKISTAN,PAKISTAN,11/22/2022 12:00:00 AM,C
6488,Food-Spice,Turmeric,Lead,19,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,PAKISTAN,11/22/2022 12:00:00 AM,C
6489,Food-Spice,Red Chilli powder,Lead,5.6,ppm,UNKNOWN OR NOT STATED,PAKISTAN,PAKISTAN,11/22/2022 12:00:00 AM,C
6490,Food-Spice,Mixed Spices,Lead,300,ppm,UNKNOWN OR NOT STATED,PAKISTAN,PAKISTAN,11/22/2022 12:00:00 AM,C
6491,Food-Spice,Large Cardamom,Lead,2.9,ppm,UNKNOWN OR NOT STATED,PAKISTAN,PAKISTAN,11/22/2022 12:00:00 AM,C
6492,Food-Spice,Small Cardamom,Lead,4.1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,PAKISTAN,11/22/2022 12:00:00 AM,C
6493,Dietary Supplement/Medications/Remedy,Home made Liquid for Gas,Lead,0.44,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,PAKISTAN,11/22/2022 12:00:00 AM,C
6494,Tableware/Pottery,Metal Spoon,Lead,2500,ppm,UNKNOWN OR NOT STATED,PAKISTAN,PAKISTAN,11/22/2022 12:00:00 AM,C
6495,Tableware/Pottery,Metal glass,Lead,54000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,PAKISTAN,11/22/2022 12:00:00 AM,C
6496,Dietary Supplement/Medications/Remedy,Nabeer Bakhoor Black,Lead,0.64,ppm,Nabeel Perfume Industries (FZE),UNITED ARAB EMIRATES,UNITED STATES,11/29/2022 12:00:00 AM,S
6497,Food-Spice,Smoked Paprika,Lead,0.34,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6498,Food-Spice,Ras el Hanout,Lead,-1,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6499,Food-Spice,Sumac,Lead,0.31,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6500,Cosmetics,Rami Kohl,Lead,-1,ppm,Mehar Overseas,INDIA,UNITED STATES,11/29/2022 12:00:00 AM,S
6501,Cosmetics,Al-Asmad Alharmain Zam Zam and Rosewater,Lead,95000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6502,Food-Spice,Paprika,Lead,0.31,ppm,Abido Co for Trade and Industry SARL,LEBANON,UNITED STATES,11/29/2022 12:00:00 AM,S
6503,Food-Spice,Paprika,Lead,-1,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6504,Food-Spice,Turmeric,Lead,-1,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6505,Food-Spice,Curry powder,Lead,12,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6506,Tableware/Pottery,Cast aluminum pan,Lead,0.4,MG/CM^2,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6507,Tableware/Pottery,Cast aluminum pan,Lead,0.25,MG/L,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6508,Tableware/Pottery,Cast aluminum pan,Lead,-1,Other,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2022 12:00:00 AM,S
6509,Food-Spice,Ground mixed spices,Lead,3.5,ppm,UNKNOWN OR NOT STATED,GEORGIA,GEORGIA,12/02/2022 00:00,C
6510,Food-Spice,Ground dry Parsley,Lead,0.34,ppm,UNKNOWN OR NOT STATED,GEORGIA,GEORGIA,12/02/2022 00:00,C
6511,Food-Spice,Fenugreek powder,Lead,1.1,ppm,UNKNOWN OR NOT STATED,GEORGIA,GEORGIA,12/02/2022 00:00,C
6512,Food-Spice,Kharcho powder.,Lead,0.22,ppm,UNKNOWN OR NOT STATED,GEORGIA,GEORGIA,12/02/2022 00:00,C
6513,Dietary Supplement/Medications/Remedy,Raghba Bukhoor,Lead,2.6,ppm,Not listed,UNITED ARAB EMIRATES,UNITED STATES,12/06/2022 00:00,S
6514,Dietary Supplement/Medications/Remedy,Bukhoor Final Touch,Lead,2.8,ppm,M/S. Hassan Shahin Perfumes LLC/ Gulf Perfumes,UNITED ARAB EMIRATES,UNITED STATES,12/06/2022 00:00,S
6515,Cosmetics,Harmain's Surma,Lead,22,ppm,Harmain Chemicals,INDIA,UNITED STATES,12/06/2022 00:00,S
6516,Food-Spice,Senna pods,Lead,-1,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,12/06/2022 00:00,S
6517,Food-Spice,Turmeric,Lead,-1,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,12/06/2022 00:00,S
6518,Food-Spice,Turmeric,Lead,0.69,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/06/2022 00:00,S
6519,Food-Spice,Paprika,Lead,-1,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,12/06/2022 00:00,S
6520,Other,Oudh Maattar Bint Al Arab,Lead,3.6,ppm,M/S Hassan Shahin Ahmed Perfumes LLC/Gulf Perfumes,UNITED ARAB EMIRATES,UNITED STATES,12/06/2022 00:00,S
6521,Food-Spice,Murjan Falafel Spices,Lead,0.25,ppm,Not listed,JORDAN,UNITED STATES,12/06/2022 00:00,S
6522,Food-Spice,Ground Sumac,Lead,0.49,ppm,Not listed,TURKEY,UNITED STATES,12/06/2022 00:00,S
6523,Food-Spice,Sumac,Lead,0.32,ppm,Not listed,TURKEY,UNITED STATES,12/06/2022 00:00,S
6524,Food-Spice,Sojok Spices,Lead,0.34,ppm,Abido Co for Trade and Industry SARL,LEBANON,UNITED STATES,12/06/2022 00:00,S
6525,Food-Spice,Mazyana Paprika Powder,Lead,0.6,ppm,Not listed,MOROCCO,UNITED STATES,12/06/2022 00:00,S
6526,Food-Spice,Turmeric powder,Lead,-1,ppm,Not listed,UNKNOWN OR NOT STATED,UNITED STATES,12/06/2022 00:00,S
6527,Food-Spice,Ziyad Chili Powder Extra Hot,Lead,-1,ppm,Not listed,LEBANON,UNITED STATES,12/06/2022 00:00,S
6528,Cosmetics,Classic Kajal,Lead,-1,ppm,BHCPL (Unit-II),INDIA,UNITED STATES,12/07/2022 00:00,S
6529,Cosmetics,Hashmi Kajal,Lead,8.5,ppm,A.Q & Company International,PAKISTAN,UNITED STATES,12/07/2022 00:00,S
6530,Cosmetics,Hashmi Kajal,Lead,3.6,ppm,A.Q. & Company,PAKISTAN,UNITED STATES,12/07/2022 00:00,S
6531,Food Other,Healthy Soups Thai,Lead,0.32,ppm,Nestle,UNKNOWN OR NOT STATED,BANGLADESH,12/09/2022 00:00,C
6532,Food-Spice,Cumin,Lead,1.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/09/2022 00:00,C
6533,Paint Supplies,Tempera Paint,Lead,0.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/09/2022 00:00,C
6534,Paint Supplies,Tempera Paint,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/09/2022 00:00,C
6535,Tableware/Pottery,Small Tagine,Lead,42,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/14/2022 12:00:00 AM,S
6536,Tableware/Pottery,Small Tagine,Lead,0.0026,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/14/2022 12:00:00 AM,S
6537,Tableware/Pottery,Small Tagine,Lead,0.1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/14/2022 12:00:00 AM,S
6538,Food-Spice,Epices couscous jaune,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/14/2022 12:00:00 AM,S
6539,Food-Spice,Cumin powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,TURKEY,UNITED STATES,12/14/2022 12:00:00 AM,S
6540,Food-Spice,Curcuma,Lead,-1,ppm,UNKNOWN OR NOT STATED,EGYPT,UNITED STATES,12/14/2022 12:00:00 AM,S
6541,Food-Spice,Piment doux,Lead,0.28,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/14/2022 12:00:00 AM,S
6542,Food-Spice,Cumin,Lead,0.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/14/2022 12:00:00 AM,S
6543,Cosmetics,Hashmi Surma Special,Lead,380000,ppm,Hashmi,UNKNOWN OR NOT STATED,PAKISTAN,12/15/2022 12:00:00 AM,C
6544,Cosmetics,QASMI SURMA SPECIAL,Lead,75000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,UNITED STATES,12/15/2022 12:00:00 AM,C
6545,Religious powder,Eye product (powder),Lead,120000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,UNKNOWN OR NOT STATED,12/15/2022 12:00:00 AM,C
6546,Dietary Supplement/Medications/Remedy,Mary Ruth's kids vitamins,Lead,-1,ppm,UNKNOWN OR NOT STATED,CANADA,CANADA,12/15/2022 12:00:00 AM,C
6547,Toys/Children's Products,Boy figurineToy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/15/2022 12:00:00 AM,C
6548,Other,Mogra Incense Sticks,Lead,1.9,ppm,Hem Corporation,INDIA,UNKNOWN OR NOT STATED,12/20/2022 12:00:00 AM,C
6549,Food Other,Home made ground cereal,Lead,26,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,NEPAL,12/20/2022 12:00:00 AM,C
6550,Food-Candy,Chimoy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/28/2022 12:00:00 AM,C
6551,Food-Candy,Chocolate,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,12/28/2022 12:00:00 AM,C
6552,Dietary Supplement/Medications/Remedy,PARACETAMOL,Lead,-1,ppm,BEXIMCO PHARMA,BANGLADESH,BANGLADESH,12/29/2022 12:00:00 AM,C
6553,Food-Spice,Red Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,UNKNOWN OR NOT STATED,01/04/2023 00:00,C
6554,Food-Spice,Turmeric Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,UNKNOWN OR NOT STATED,01/04/2023 00:00,C
6555,Food-Spice,Cumin powder,Lead,0.44,ppm,UNKNOWN OR NOT STATED,INDIA,UNKNOWN OR NOT STATED,01/04/2023 00:00,C
6556,Food-Spice,Coriander powder,Lead,0.25,ppm,UNKNOWN OR NOT STATED,INDIA,UNKNOWN OR NOT STATED,01/04/2023 00:00,C
6557,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/05/2023 00:00,C
6558,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/05/2023 00:00,C
6559,Food-Spice,Coriandor powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/05/2023 00:00,C
6560,Food-Spice,White pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/05/2023 00:00,C
6561,Food-Spice,Ancient Fine Sea Salt,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/06/2023 00:00,A
6562,Food-Spice,Brown Sugar in Pieces,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNKNOWN OR NOT STATED,01/06/2023 00:00,A
6563,Tableware/Pottery,Corelle Bowl,Lead,-1,MG/CM^2,Corelle,UNITED STATES,UNITED STATES,01/06/2023 00:00,A
6564,Tableware/Pottery,Metal Bowl,Lead,0.0027,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/06/2023 00:00,A
6565,Tableware/Pottery,Metal Bowl,Lead,0.1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/06/2023 00:00,A
6566,Tableware/Pottery,Corelle Ware Bowl,Lead,0.2,MG/CM^2,Corelle,UNITED STATES,UNITED STATES,01/06/2023 00:00,A
6567,Tableware/Pottery,Corelle plate,Lead,0.4,MG/CM^2,Corelle,UNITED STATES,UNITED STATES,01/06/2023 00:00,A
6568,Tableware/Pottery,Corelle plate,Lead,0.0031,MG/L,Corelle,UNITED STATES,UNITED STATES,01/06/2023 00:00,A
6569,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,UNKNOWN OR NOT STATED,01/06/2023 00:00,C
6570,Food-Candy,Pineapple Lollipop,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/09/2023 00:00,A
6571,Food-Candy,Elotes Lollipop,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,UNITED STATES,01/09/2023 00:00,A
6572,Food Other,Chili pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,MEXICO,01/09/2023 00:00,A
6573,Food-Spice,Cumin spice,Lead,0.35,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,MEXICO,01/09/2023 00:00,A
6574,Jewelry,Painted wooden Bracelet,Lead,0.29,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/10/2023 00:00,C
6575,Cosmetics,Makeup panel,Lead,3.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/10/2023 00:00,C
6576,Food-Spice,Turmeric Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/12/2023 00:00,C
6577,Food-Spice,Kashmiri Chilli Powder,Lead,-1,ppm,"Rani Foods, LP",INDIA,UNITED STATES,01/12/2023 00:00,C
6578,Food-Spice,Organic Sambar Powder,Lead,-1,ppm,"D-Sresta Natural Bioproducts Pvt. Ltd.,",INDIA,UNITED STATES,01/12/2023 00:00,C
6579,Food-Spice,Coriandor,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/12/2023 00:00,C
6580,Food-Spice,Ginger,Lead,1.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/12/2023 00:00,C
6581,Food-Spice,Black pepper,Lead,0.29,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/12/2023 00:00,C
6626,Food-Spice,Aji-No-Moto,Lead,-1,ppm,Ai,UNKNOWN OR NOT STATED,PERU,02/14/2023 12:00:00 AM,C
6582,Food-Spice,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/12/2023 00:00,C
6583,Food-Spice,Fenugreek,Lead,2.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,01/12/2023 00:00,C
6584,Food-Spice,Curry leaf powder,Lead,2.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,01/12/2023 00:00,C
6585,Food-Spice,Mint and curry lead spice,Lead,0.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,01/12/2023 00:00,C
6586,Food-Spice,Mixed spices,Lead,0.23,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,01/12/2023 00:00,C
6587,Tableware/Pottery,Metal pot,Lead,0.6,MG/CM^2,UNKNOWN OR NOT STATED,OTHER CENT. AMERICAN (CARIBBEAN),INDIA,01/12/2023 00:00,C
6588,Tableware/Pottery,Metal pot/bowl,Lead,0.6,MG/CM^2,UNKNOWN OR NOT STATED,OTHER CENT. AMERICAN (CARIBBEAN),INDIA,01/12/2023 00:00,C
6589,Food-Spice,Masala,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/12/2023 00:00,C
6590,Food-Spice,Madras Curry Powder,Lead,0.59,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/12/2023 00:00,C
6591,Dietary Supplement/Medications/Remedy,Multivitamins,Lead,-1,ppm,Unipharm International Ag,GUATEMALA,DOMINICAN REPUBLIC,01/21/2023 12:00:00 AM,C
6592,Food-Candy,Pelon Mini,Lead,-1,ppm,The Hershey Company,UNKNOWN OR NOT STATED,MEXICO,01/23/2023 12:00:00 AM,C
6593,Food-Candy,Duvalin,Lead,-1,ppm,Barcel USA LLC,MEXICO,MEXICO,01/23/2023 12:00:00 AM,C
6594,Food Other,Soup Powder,Lead,2.7,ppm,UNKNOWN OR NOT STATED,YEMEN,YEMEN,01/23/2023 12:00:00 AM,C
6595,Toys/Children's Products,Maraca,Lead,21000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,GUATEMALA,01/24/2023 12:00:00 AM,C
6596,Cosmetics,Kajal,Lead,41000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,01/25/2023 12:00:00 AM,C
6597,Food-Spice,Curry,Lead,0.25,ppm,UNKNOWN OR NOT STATED,BANGLADESH,UNKNOWN OR NOT STATED,01/25/2023 12:00:00 AM,C
6598,Food-Spice,Chilli,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,UNKNOWN OR NOT STATED,01/25/2023 12:00:00 AM,C
6599,Food Other,Burdock Root,Lead,0.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/26/2023 12:00:00 AM,C
6600,Dietary Supplement/Medications/Remedy,Floravital Iron & Herbs,Lead,-1,ppm,SALUS HAUS,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/26/2023 12:00:00 AM,C
6601,Cosmetics,SHIDUR,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,BANGLADESH,01/30/2023 12:00:00 AM,C
6602,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/01/2023 00:00,C
6603,Food-Spice,Chilli powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/01/2023 00:00,C
6604,Food-Spice,Spice,Lead,0.39,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/01/2023 00:00,C
6605,Food-Spice,Ground cinnamon,Lead,0.31,ppm,McCormick,UNKNOWN OR NOT STATED,UNITED STATES,02/01/2023 00:00,C
6606,Food-Spice,Black pepper,Lead,-1,ppm,simply organic,UNKNOWN OR NOT STATED,UNITED STATES,02/01/2023 00:00,C
6607,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/01/2023 00:00,C
6608,Food-Spice,Black pepper ground,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/01/2023 00:00,C
6609,Food-Candy,Candy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/01/2023 00:00,C
6610,Food-Candy,Candy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/01/2023 00:00,C
6611,Food-Candy,Jellysnack,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/01/2023 00:00,C
6612,Food-Spice,Turmeric,Lead,0.35,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/02/2023 00:00,C
6613,Food-Spice,Red chili powder,Lead,1.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/02/2023 00:00,C
6614,Cosmetics,999 Cream,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/07/2023 00:00,S
6615,Cosmetics,999 Cream,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/07/2023 00:00,S
6616,Cosmetics,Cream,Lead,1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/07/2023 00:00,S
6617,Cosmetics,Cream,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/07/2023 00:00,S
6618,Cosmetics,Bamboo Salt Acne-dispelling Plaster,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/07/2023 00:00,S
6619,Cosmetics,Bamboo Salt Acne-dispelling Plaster,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/07/2023 00:00,S
6620,Cosmetics,Fuqingsong Relief Cream,Lead,-1,ppm,"Tianjing Medical & Pharmaceutical Co., LTD",CHINA,UNITED STATES,02/07/2023 00:00,S
6621,Cosmetics,Fuqingsong Relief Cream,Mercury,-1,ppm,"Tianjing Medical & Pharmaceutical Co., LTD",CHINA,UNITED STATES,02/07/2023 00:00,S
6622,Food Other,Corn Product,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,TOGO,02/09/2023 00:00,C
6623,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,02/10/2023 00:00,C
6624,Food-Spice,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,02/10/2023 00:00,C
6625,Food-Spice,Taco Seasoning,Lead,-1,ppm,Peru Food Import Inc.,UNKNOWN OR NOT STATED,PERU,02/14/2023 12:00:00 AM,C
6627,Cosmetics,Surma,Lead,360000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,AFGHANISTAN,02/14/2023 12:00:00 AM,C
6628,Other,Plant soil from home depot,Lead,18,MG/KG-DRY,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2023 12:00:00 AM,C
6629,Food Other,Honey Monster Marshmallow Choco Blast,Lead,0.82,ppm,The Quaker Oats CO.,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/21/2023 12:00:00 AM,C
6630,Food Other,Tortrix Barbacoa,Lead,-1,ppm,FA´BRICA DE PRODUCTOS ALIMENTICIOS RENE´ Y CI´A S.,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/21/2023 12:00:00 AM,C
6631,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/22/2023 12:00:00 AM,C
6632,Food-Spice,Red chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/22/2023 12:00:00 AM,C
6633,Food Other,Pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,GHANA,GHANA,02/27/2023 12:00:00 AM,C
6634,Food Other,Peas,Lead,-1,ppm,UNKNOWN OR NOT STATED,GHANA,GHANA,02/27/2023 12:00:00 AM,C
6635,Cosmetics,Kajal,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,PAKISTAN,03/06/2023 00:00,C
6636,Food Other,Tapiorica,Lead,-1,ppm,Industria Fouatoriana,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/06/2023 00:00,C
6637,Food Other,La Favorita Achiote,Lead,-1,ppm,LaFabril SA,UNKNOWN OR NOT STATED,ECUADOR,03/06/2023 00:00,C
6638,Food Other,Artificially Strawberry Flavored Dairy Drink,Lead,-1,ppm,Toni,UNKNOWN OR NOT STATED,ECUADOR,03/06/2023 00:00,C
6639,Food-Spice,Curry Powder,Lead,0.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,03/07/2023 00:00,S
6640,Food Other,"Tapiorica Fresa, Sabor a Fresa",Lead,-1,ppm,Tapiorica Fresa,UNKNOWN OR NOT STATED,ECUADOR,03/10/2023 00:00,C
6641,Food Other,Fideos Pasata,Lead,-1,ppm,Mamma Tere,ECUADOR,EAST INDIES (NOT SPECIFIED),03/10/2023 00:00,C
6642,Tableware/Pottery,Aluminum milk pan,Lead,1.5,MG/CM^2,Not stated,UNKNOWN OR NOT STATED,UNITED STATES,03/10/2023 00:00,S
6643,Tableware/Pottery,Aluminum milk pan,Lead,0.096,MG/L,Not stated,UNKNOWN OR NOT STATED,UNITED STATES,03/10/2023 00:00,S
6644,Tableware/Pottery,Aluminum milkpan (bakelite handle),Lead,0.2,MG/CM^2,Kiam Metal Industries Limited,BANGLADESH,UNITED STATES,03/10/2023 00:00,S
6645,Tableware/Pottery,Aluminum milkpan (bakelite handle),Lead,0.011,MG/L,Kiam Metal Industries Limited,BANGLADESH,UNITED STATES,03/10/2023 00:00,S
6646,Tableware/Pottery,Casting Super Karai aluminum cooking pot,Lead,1.1,MG/L,Kiam,UNKNOWN OR NOT STATED,UNITED STATES,03/10/2023 00:00,S
6647,Tableware/Pottery,Casting Super Karai aluminum cooking pot,Lead,0.6,MG/CM^2,Kiam,UNKNOWN OR NOT STATED,UNITED STATES,03/10/2023 00:00,S
6648,Food-Spice,Turmeric Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,INDIA,03/13/2023 12:00:00 AM,C
6649,Food-Spice,Cumin Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/13/2023 12:00:00 AM,C
6650,Food-Spice,Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/13/2023 12:00:00 AM,C
